"LANG","complexityoflanguages","costoflanguages","RSAcostoflanguages","type"
"fl9810",7,1.6452442159383,1.53270742691398,"artificial"
"fl9813",2,3.64326375711575,2.98556974622657,"artificial"
"fl9818",2,6.77966101694915,4.84323338273858,"artificial"
"fl9852",4,2.90030211480363,2.52761451635997,"artificial"
"fl987",2,6.77966101694915,4.84323338273858,"artificial"
"fl9871",2,6,4.52119309262167,"artificial"
"fl9876",4,7.43034055727554,5.89259245182623,"artificial"
"fl9893",5,2.65193370165746,2.11513989866814,"artificial"
"fl9928",1,5.88235294117647,4.27822439706397,"artificial"
"fl9969",2,6,4.52119309262167,"artificial"
"fl9971",7,4.82412060301508,3.70706562338492,"artificial"
"fl9973",10,3.47092497740283,2.28507256814326,"artificial"
"fl9996",9,2.3955084217093,2.27789000482199,"artificial"
"FRENCH",7,2.20436280137773,1.79435693416384,"natural"
"GEORGIAN",9,2.21709006928407,2.02632689872203,"natural"
"GERMAN",4,2.60692464358452,2.03881973878176,"natural"
"GREEK",7,2.90030211480362,2.84657782739133,"natural"
"HAUSA",3,2.82352941176471,2.13911219853198,"natural"
"HEBREW",6,2.16459977452086,1.83820689551045,"natural"
"HINDI",3,3.52941176470588,2.9059149537255,"natural"
"HUNGARIAN",4,1.98347107438017,1.61947605186557,"natural"
"ICELAND",10,1.3953488372093,1.30174682938502,"natural"
"IRISH",4,2.71186440677966,2.05605759564936,"natural"
"ITALIAN",5,2.09150326797386,1.77770928140167,"natural"
"JAPANESE",5,2.09150326797386,1.77770928140167,"natural"
"KANNADA",6,1.79775280898876,1.61803099904161,"natural"
"KAZAKH",5,1.93158953722334,1.44951426798937,"natural"
"KOREAN",5,2.09150326797386,1.77770928140167,"natural"
"LATIN",11,1.20754716981132,1.141670991178,"natural"
"LATVIAN",4,1.98347107438017,1.61947605186557,"natural"
"LEZGIAN",5,2.09150326797386,1.77770928140167,"natural"
"LITHUANIAN",11,1.50470219435737,1.40389731654788,"natural"
"MALTESE",3,2.63013698630137,2.15236595657926,"natural"
"NANAY",7,2.34910277324633,2.23507653563137,"natural"
"OSSETIC",6,1.69014084507042,1.69014084507042,"natural"
"PERSIAN",3,2.63013698630137,2.15236595657926,"natural"
"POLISH",4,1.98347107438017,1.61947605186557,"natural"
"PORTUG",5,2.86140089418778,2.4835388723152,"natural"
"QUECHUA",3,3.22147651006712,2.84871591971801,"natural"
"ROMANIAN",5,2.09150326797386,1.77770928140167,"natural"
"RUSSIAN",16,1.26565589980224,1.18278776386771,"natural"
"SERBIAN",7,1.70666666666667,1.50370379073505,"natural"
"SWAHILI",3,2.82352941176471,2.13911219853198,"natural"
"SWEDISH",7,2.29390681003584,2.00263504611331,"natural"
"TURKISH",5,2.59342638451148,2.48857409184447,"natural"
"YAKUT",6,1.76039119804401,1.47810376528899,"natural"
