LANG,complexityoflanguages,RSAcostoflanguages,new_col
lang1766gen1mutoff47gen2mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff47gen2mutoff1gen3rcoff120gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff47gen2mutoff1gen3rcoff120gen4mutoff0gen7rcoff377,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff47gen2mutoff5,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff47gen2mutoff5gen3mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff47gen2mutoff5gen3mutoff0gen4rcoff312,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff47gen2mutoff5gen3mutoff0gen7rcoff449,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff47gen2mutoff5gen3mutoff0gen7rcoff449gen8rcoff292,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff47gen2mutoff5gen3mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff47gen2mutoff5gen3mutoff2gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff47gen2mutoff5gen3mutoff2gen4mutoff0gen6rcoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff47gen2mutoff5gen3mutoff2gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff47gen2mutoff5gen3mutoff2gen5mutoff0gen12rcoff153,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff47gen2mutoff5gen3mutoff2gen5mutoff0gen6rcoff105,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff47gen2mutoff5gen3mutoff2gen5mutoff0gen6rcoff540,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff47gen2mutoff5gen3mutoff2gen5mutoff0gen7rcoff615,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff5,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff56,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff56gen13rcoff172,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff56gen6rcoff504,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff56gen6rcoff88,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff56gen6rcoff88gen17rcoff39,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen2mutoff10,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen2mutoff10gen3mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen2mutoff10gen3mutoff0gen12rcoff177,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen2mutoff10gen3mutoff0gen7rcoff257,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen2mutoff10gen3rcoff67,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen2mutoff10gen4rcoff318,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen2mutoff10gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen2mutoff10gen5rcoff35,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen2mutoff10gen5rcoff35gen14rcoff81,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen2mutoff10gen5rcoff35gen7rcoff634,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen2mutoff10gen5rcoff35gen9rcoff53,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen2mutoff10gen6rcoff183,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen2mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen2mutoff2gen3mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen2mutoff2gen3mutoff1gen12rcoff203,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen2mutoff2gen3mutoff1gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen2mutoff2gen3mutoff1gen4mutoff0gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen2mutoff2gen3rcoff3,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen2mutoff2gen3rcoff3gen15rcoff35,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen2mutoff2gen3rcoff3gen6rcoff192,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen2mutoff2gen3rcoff3gen6rcoff192gen11rcoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen2mutoff2gen3rcoff3gen6rcoff192gen7rcoff420,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen2mutoff8,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen3mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff57gen7rcoff568,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff59,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff59gen2mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff59gen2mutoff0gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff59gen2mutoff0gen4mutoff0gen6rcoff533,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff59gen2mutoff0gen4mutoff0gen6rcoff533gen7rcoff65,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff59gen2mutoff0gen4rcoff378,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff59gen2mutoff0gen4rcoff378gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff59gen2mutoff0gen4rcoff378gen5mutoff0gen12rcoff179,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff59gen2mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff59gen2mutoff2gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff59gen2mutoff2gen5mutoff0gen8rcoff151,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff59gen2mutoff9,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff59gen2mutoff9gen4rcoff174,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff59gen2mutoff9gen4rcoff174gen7rcoff188,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff59gen2mutoff9gen4rcoff174gen8rcoff403,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff59gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff59gen7rcoff602,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff59gen7rcoff602gen11rcoff15,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff59gen8rcoff184,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff5gen2mutoff4,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff5gen3mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff5gen3mutoff0gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff5gen3mutoff0gen4mutoff0gen9rcoff161,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff5gen3mutoff0gen4mutoff0gen9rcoff161gen11rcoff189,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff5gen3mutoff0gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff5gen3mutoff0gen5rcoff4,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff5gen3mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff6,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff68,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff68gen2mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff68gen2mutoff0gen22rcoff3,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff68gen2mutoff0gen3mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff68gen2mutoff0gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff68gen2mutoff0gen4rcoff328,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff68gen2mutoff0gen4rcoff328gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff68gen2mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff68gen2mutoff10,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff68gen2mutoff10gen14rcoff24,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff68gen2mutoff10gen3mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff68gen2mutoff10gen4rcoff279,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff68gen2mutoff10gen4rcoff279gen6rcoff106,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff68gen2mutoff10gen4rcoff279gen6rcoff106gen12rcoff157,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff68gen2mutoff5,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff68gen2mutoff5gen3mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff68gen2mutoff5gen3mutoff0gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff68gen2mutoff5gen3mutoff0gen5mutoff0gen11rcoff134,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff68gen2mutoff5gen3mutoff0gen5mutoff0gen8rcoff266,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff68gen2mutoff5gen3mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff68gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff68gen5mutoff0gen6rcoff799,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff6gen2mutoff9,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff6gen2mutoff9gen4rcoff113,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff6gen2mutoff9gen4rcoff113gen6rcoff458,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff6gen2mutoff9gen4rcoff113gen6rcoff458gen12rcoff101,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff6gen2mutoff9gen4rcoff113gen6rcoff458gen12rcoff101gen13rcoff116,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff6gen2mutoff9gen4rcoff113gen8rcoff383,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff6gen2mutoff9gen4rcoff113gen8rcoff383gen9rcoff276,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff6gen2mutoff9gen5rcoff18,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff6gen2mutoff9gen5rcoff18gen19rcoff16,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff6gen8rcoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff74,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff74gen2mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff74gen2mutoff2gen7rcoff617,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff74gen2mutoff3,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff74gen2mutoff3gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff74gen3mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff74gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff74gen4mutoff0gen12rcoff215,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff8,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff82,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff82gen2mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff82gen2mutoff2gen3mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff82gen2mutoff2gen3mutoff0gen4rcoff340,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff82gen2mutoff2gen3mutoff0gen4rcoff340gen5mutoff0gen6rcoff855,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff82gen2mutoff2gen3mutoff0gen4rcoff340gen5mutoff0gen6rcoff855gen9rcoff220,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff82gen2mutoff2gen3mutoff0gen4rcoff340gen5mutoff0gen8rcoff466,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff82gen2mutoff2gen3mutoff0gen4rcoff340gen8rcoff50gen9rcoff35,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff82gen2mutoff2gen3mutoff0gen4rcoff340gen9rcoff52,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff82gen2mutoff2gen3mutoff0gen4rcoff340gen9rcoff52gen12rcoff115,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff82gen2mutoff2gen3mutoff0gen4rcoff340gen9rcoff93,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff82gen2mutoff2gen3mutoff0gen4rcoff473,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff82gen2mutoff2gen3mutoff0gen4rcoff473gen6rcoff859,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff82gen2mutoff2gen3mutoff0gen7rcoff121,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff82gen3mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff82gen7rcoff341,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff8gen2mutoff7,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff8gen2mutoff9,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff8gen2mutoff9gen3mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff8gen2mutoff9gen3mutoff0gen18rcoff30,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff8gen2mutoff9gen3mutoff0gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff8gen2mutoff9gen3mutoff0gen4mutoff0gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff8gen2mutoff9gen3mutoff0gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff8gen2mutoff9gen7rcoff356,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff8gen2mutoff9gen7rcoff365,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff8gen2rcoff29,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff8gen3mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff8gen3mutoff2gen12rcoff155,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff8gen3mutoff2gen8rcoff100,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff8gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff94,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff94gen21rcoff5,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff94gen2mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff94gen2mutoff0gen3mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff94gen2mutoff0gen3mutoff1gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff94gen2mutoff0gen4mutoff0gen6rcoff137gen10rcoff65,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff94gen3mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff94gen3mutoff0gen8rcoff176,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen1mutoff94gen7rcoff38,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen2mutoff6,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen2mutoff6gen3mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1766gen2mutoff6gen3mutoff0gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff100,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff100gen2mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff100gen2mutoff0gen3mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff100gen2mutoff4,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff100gen2mutoff4gen11rcoff70,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff100gen2mutoff4gen11rcoff70gen13rcoff86,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff100gen2mutoff4gen3rcoff35,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff100gen2mutoff4gen3rcoff35gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff100gen2mutoff4gen3rcoff35gen4mutoff0gen7rcoff159,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff100gen2mutoff4gen4rcoff522,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff100gen2mutoff4gen4rcoff522gen6rcoff863,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff100gen2mutoff5,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff100gen2mutoff5gen4rcoff47,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff100gen2mutoff5gen4rcoff47gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff100gen2mutoff5gen4rcoff47gen5mutoff0gen10rcoff142,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff100gen2mutoff5gen4rcoff47gen8rcoff271,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff100gen2mutoff5gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff100gen2mutoff5gen9rcoff170,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff101,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff101gen2mutoff3,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff101gen2mutoff3gen3mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff101gen2mutoff3gen3mutoff0gen18rcoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff101gen2mutoff3gen3mutoff0gen6rcoff448,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff101gen2mutoff3gen3mutoff0gen6rcoff448gen7rcoff28,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff101gen2mutoff3gen9rcoff16,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff101gen2mutoff4,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff101gen2mutoff4gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff101gen2mutoff4gen6rcoff700,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff101gen2mutoff4gen6rcoff700gen15rcoff8,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff101gen2mutoff4gen6rcoff820,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff101gen2mutoff4gen6rcoff820gen7rcoff186,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff101gen2mutoff4gen6rcoff820gen7rcoff186gen11rcoff65,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff101gen2mutoff4gen6rcoff820gen7rcoff186gen8rcoff81,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff101gen2mutoff8,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff101gen2mutoff8gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff101gen4rcoff551,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff101gen7rcoff267,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106gen2mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106gen2mutoff1gen10rcoff70,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106gen2mutoff1gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106gen2mutoff1gen4mutoff0gen8rcoff107,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106gen2mutoff1gen4mutoff0gen8rcoff107gen12rcoff120,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106gen3mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106gen3mutoff1gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106gen3mutoff1gen4mutoff0gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106gen3mutoff1gen4mutoff0gen5mutoff0gen6rcoff279,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106gen3mutoff1gen6rcoff340,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106gen3mutoff1gen6rcoff340gen10rcoff162,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106gen3mutoff1gen6rcoff340gen15rcoff16,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106gen3mutoff1gen9rcoff302,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106gen3mutoff1gen9rcoff302gen14rcoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106gen3rcoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106gen3rcoff1gen4rcoff236,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106gen3rcoff1gen4rcoff236gen12rcoff74,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106gen3rcoff1gen4rcoff236gen13rcoff19,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106gen4mutoff0gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106gen4mutoff0gen5mutoff0gen12rcoff135,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106gen4mutoff0gen6rcoff382,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff106gen4mutoff0gen6rcoff767,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff112,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff112gen2mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff112gen2mutoff0gen3mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff112gen2mutoff0gen8rcoff11,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff112gen2mutoff0gen8rcoff11gen9rcoff216,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff112gen2mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff112gen2mutoff1gen6rcoff580,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff112gen2mutoff1gen6rcoff580gen13rcoff69,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff112gen2mutoff8,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff112gen2mutoff8gen3mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff112gen2mutoff8gen3mutoff1gen7rcoff134,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff112gen2mutoff8gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff112gen2mutoff8gen4mutoff0gen6rcoff755,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff112gen2mutoff8gen4mutoff0gen6rcoff755gen9rcoff51,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff112gen6rcoff440,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff112gen6rcoff785,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff112gen6rcoff785gen10rcoff210,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff18,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff18gen2mutoff3,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff18gen2mutoff3gen6rcoff552,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff18gen2mutoff4,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff18gen3mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff18gen3mutoff2gen4rcoff242,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff18gen3mutoff2gen4rcoff242gen6rcoff844,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff18gen3mutoff2gen4rcoff242gen6rcoff844gen7rcoff581,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff18gen3mutoff2gen4rcoff242gen8rcoff225,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff18gen9rcoff124,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff10,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff10gen4rcoff156,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff1gen3mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
