"LANG","complexityoflanguages","costoflanguages","RSAcostoflanguages","type","minimal"
"fl3255",5,3.73783257624919,2.77197012794545,"Haspel-ok",2.18359288289596
"fl3256",6,2.77456647398844,2.21475109555056,"Haspel-ok",1.3839787205639
"fl3257",7,3.53591160220994,3.08638916615889,"Haspel-ok",2.24512777602654
"fl3258",9,3.26530612244898,2.98548113814762,"Haspel-ok",2.11169083953164
"fl3259",10,3.05343511450382,2.15866550972565,"Haspel-ok",1.94697515698593
"fl326",2,4.36363636363637,3.70665044227079,"Haspel-ok",0.827890199810046
"fl3260",5,3.57875116495806,2.59578794424728,"Haspel-ok",2.02749060417074
"fl3261",19,2.450194966324,2.05429377727714,"Haspel-ok",1.54216322744705
"fl3262",11,3.41637010676157,2.70564900548561,"Haspel-ok",2.34787085989785
"fl3263",12,3.07108276994604,2.62401118866024,"Haspel-ok",2.03455834887608
"fl3264",15,3.09802339653086,2.37859070207295,"Haspel-ok",2.13102698675493
"fl3265",7,4.28890543559196,3.52742925756423,"Haspel-ok",2.99505642520585
"fl3266",18,2.34655078761543,1.93331661522404,"Haspel-ok",1.42599012474139
"fl3267",12,2.22222222222222,2.10358054536776,"Haspel-ok",1.18606234868248
"fl3268",3,4,3.13830705447609,"Haspel-ok",1.56522319696983
"fl3269",10,2.50816459830176,1.94275845002377,"Haspel-ok",1.40220212132511
"fl327",16,2.75657438204398,2.21743340499688,"Haspel-ok",1.80723441479741
"fl3270",8,2.92682926829268,2.13341721526951,"Haspel-ok",1.71483473271352
"fl3271",1,5.21739130434783,4.13457337244867,"Haspel-ok",0.0831805526532082
"fl3272",4,3.3922261484099,3.35200493522517,"Haspel-ok",1.59826032267773
"fl3273",10,3.17515733382333,2.75822637934507,"Haspel-ok",2.06859023344898
"fl3274",18,2.1357063403782,1.66917454235734,"Haspel-ok",1.21514765457543
"fl3275",8,1.91425722831506,1.80938102377383,"Haspel-ok",0.704448892347474
"fl3276",10,2.75466284074606,2.26780053309222,"Haspel-ok",1.6485329221946
"fl3277",13,2.95647413085136,2.36230454667756,"Haspel-ok",1.94690018080234
"fl3278",5,3.67393800229621,3.12798250457709,"Haspel-ok",2.12090598709366
"fl3279",20,2.58199477026522,2.07589508900087,"Haspel-ok",1.68505577720488
"fl328",20,2.45733788395905,2.0524224462072,"Haspel-ok",1.56042611123514
"fl3280",8,3.66645448758753,3.46535375026944,"Haspel-ok",2.45277482557235
"fl3281",16,3.14865935988193,2.7231130952098,"Haspel-ok",2.19931850709628
"fl3282",18,2.98275594220911,2.19275536155789,"Haspel-ok",2.06219176408179
"fl3283",12,2.19136389575804,2.04763813987751,"Haspel-ok",1.1552273641157
"fl3284",15,2.77009642436338,2.3139644605432,"Haspel-ok",1.80312916893361
"fl3285",9,2.17687074829932,2.04363939605628,"Haspel-ok",1.02472225590003
"fl3286",8,1.69511477339612,1.54895402653502,"Haspel-ok",0.485862780920605
"fl3287",21,2.58425756433725,1.83619865502154,"Haspel-ok",1.6965890238591
"fl3288",16,2.29299363057325,1.93420636883864,"Haspel-ok",1.34365537710058
"fl3289",2,5.20325203252033,4.00225963168004,"Haspel-ok",1.05800563606025
"fl329",15,3.3531260915124,2.77549244372828,"Haspel-ok",2.3861125432661
"fl3290",13,1.76904176904177,1.45963116764855,"Haspel-ok",0.759649431959588
"fl3291",20,2.5668449197861,1.87399774801839,"Haspel-ok",1.66990901796468
"fl3292",18,2.69747112082423,2.17766038399782,"Haspel-ok",1.77690820769319
"fl3293",6,2.8125,2.25340964743479,"Haspel-ok",1.42162507053225
"fl3294",12,1.98860693940963,1.49108347279877,"Haspel-ok",0.952661373883803
"fl3295",11,1.5973377703827,1.49787410556881,"Haspel-ok",0.530165416376399
"fl3296",7,3.38226658837346,3.22318787697712,"Haspel-ok",2.09209210282301
"fl3297",11,2.46645732229518,2.1094812515098,"Haspel-ok",1.39854155598992
"fl3298",5,2.01680672268908,1.67628411696818,"Haspel-ok",0.49085806137886
"fl3299",10,3.23547034152187,2.51936832050828,"Haspel-ok",2.12885468973894
"fl33",5,2.90909090909091,1.92379315497099,"Haspel-ok",1.36946311111405
"fl330",3,6.07594936708861,5.03786369071343,"Haspel-ok",2.20524228078836
