"LANG","complexityoflanguages","costoflanguages","RSAcostoflanguages","type","minimal"
"fl1136",12,3.21637971149372,2.83101764012378,"Haspel-ok",1.99938711632537
"fl1137",12,3.02289211004167,2.09810346603436,"Haspel-ok",1.80601106850949
"fl1138",17,2.94503621644653,2.19786060241714,"Haspel-ok",1.82503702624362
"fl1139",8,2.84749114278652,2.17417891823178,"Haspel-ok",1.46456900523341
"fl114",13,3.19972743062628,2.12342735949837,"Haspel-ok",2.0081245689098
"fl1140",11,2.50072358900145,2.26381830986897,"Haspel-ok",1.25413132340013
"fl1141",15,3.37289194253592,2.79786852040395,"Haspel-ok",2.22183002334112
"fl1142",17,2.48490077653149,1.94275895233482,"Haspel-ok",1.36491264819704
"fl1143",2,4.36363636363637,3.70665044227079,"Haspel-ok",0.818467871425951
"fl1144",6,2.80701754385965,2.15743012830171,"Haspel-ok",1.25523778854189
"fl1145",10,3.21159743518261,2.52532359109244,"Haspel-ok",1.92828587176546
"fl1146",12,3.02003921856485,2.11727454384918,"Haspel-ok",1.80316000088974
"fl1147",14,3.57349656712714,2.60972709275807,"Haspel-ok",2.40356048388608
"fl1148",14,2.61877699477154,2.29591506313658,"Haspel-ok",1.44914265217349
"fl1149",20,2.88108040515193,2.46465285771435,"Haspel-ok",1.79698469799889
"fl115",11,2.47635425623388,2.06249283401672,"Haspel-ok",1.22978946626548
"fl1150",9,4.28890543559196,3.52742925756423,"Haspel-ok",2.95982335731364
"fl1151",16,3.31104255686064,2.45043978478544,"Haspel-ok",2.1764658166023
"fl1152",14,3.00836702077654,2.46735553531659,"Haspel-ok",1.83857170684331
"fl1153",13,2.2739834188709,1.79845064945665,"Haspel-ok",1.08286740896796
"fl1154",4,4.05633802816902,3.72793104202674,"Haspel-ok",2.09641721204885
"fl1155",10,2.12154696132597,1.67400716171836,"Haspel-ok",0.839118858556841
"fl1156",20,1.90449949025983,1.4049955706987,"Haspel-ok",0.821732228017349
"fl1157",19,3.33479451148404,2.60949520777629,"Haspel-ok",2.23926297467057
"fl1158",8,2.00417536534447,1.82901482610503,"Haspel-ok",0.622893975960071
"fl1159",11,2.43654822335025,2.03961802354785,"Haspel-ok",1.19003073229816
"fl116",7,2.70422535211268,2.62070433021015,"Haspel-ok",1.24976416808184
"fl1160",16,2.25193525686137,1.62394172278796,"Haspel-ok",1.11776390284742
"fl1161",6,3.14582195521573,1.97689252998463,"Haspel-ok",1.59180996869208
"fl1162",18,3.2665282928987,2.77545797311009,"Haspel-ok",2.15962332528394
"fl1163",12,2.71608431178385,2.23731323127412,"Haspel-ok",1.49943916121409
"fl1164",21,3.57396114026379,2.80754514542527,"Haspel-ok",2.49854773242881
"fl1165",18,3.15084679007483,2.76772559918296,"Haspel-ok",2.04399144693138
"fl1166",5,3.17617866004963,2.28352520376053,"Haspel-ok",1.48100428419428
"fl1167",9,2.75950175662728,2.66073664110195,"Haspel-ok",1.43235740308246
"fl1168",1,7.05882352941176,5.17602283539486,"Haspel-ok",0.360760930762361
"fl1169",2,8.64864864864865,7.94630872483221,"Haspel-ok",1.49001171986568
"fl117",6,1.875,1.82257507766655,"Haspel-ok",0.329097230712694
"fl1170",17,2.97477637531762,2.26580452269903,"Haspel-ok",1.85477665897933
"fl1171",13,3.02098958387966,2.17060229996423,"Haspel-ok",1.82944234945543
"fl1172",16,2.72512222046996,2.24874238713398,"Haspel-ok",1.5907030494132
"fl1173",1,5.4421768707483,4.28164000080908,"Haspel-ok",0.13403109617218
"fl1174",13,3.33186792845739,2.2480576810963,"Haspel-ok",2.14022991430165
"fl1175",10,2.4,2.39554317548747,"Haspel-ok",1.11733760494111
"fl1176",10,2.65315522800553,2.35081506840659,"Haspel-ok",1.37036242631509
"fl1177",7,3.59326263256394,3.42411644178116,"Haspel-ok",2.13571995858109
"fl1178",18,2.72031737035988,2.03135039809592,"Haspel-ok",1.61370921430872
"fl1179",19,2.88242604191862,2.05726984005972,"Haspel-ok",1.78689450924223
"fl118",25,2.2514657980456,1.80325382323368,"Haspel-ok",1.20955193607605
"fl1180",9,3.45530893821236,2.91394788096454,"Haspel-ok",2.12726167169071
"fl1181",12,2.69410664172124,1.90383433217911,"Haspel-ok",1.47748214762215
"fl1182",7,3.33719582850522,2.76118190189494,"Haspel-ok",1.88054718170025
"fl1183",12,2.3697202413604,2.2737399415276,"Haspel-ok",1.15314516943062
"fl1184",16,2.75038796705265,1.85491972878283,"Haspel-ok",1.61595964431794
"fl1185",3,4.32108027006752,3.73418031780742,"Haspel-ok",1.70422258982596
"fl1186",2,5.81818181818182,4.55250905328505,"Haspel-ok",1.18556023756711
"fl1187",2,4.36363636363637,3.70665044227079,"Haspel-ok",0.818467871425951
"fl1188",5,3.1219512195122,2.85054689614546,"Haspel-ok",1.42758511182368
"fl1189",9,2.5385632437197,2.39297000397665,"Haspel-ok",1.21162705444678
"fl119",20,2.77340866048214,2.13044555273687,"Haspel-ok",1.68943455234761
"fl1190",20,2.36988274017692,2.02986491420195,"Haspel-ok",1.28643728115004
"fl1191",7,2.74285714285714,1.92428105230059,"Haspel-ok",1.28826121049982
"fl1192",2,4.36363636363637,3.70665044227079,"Haspel-ok",0.818467871425951
"fl1193",21,2.90439693424768,2.23996276434892,"Haspel-ok",1.8293723555612
"fl1194",7,2.53149721652505,1.99560612526859,"Haspel-ok",1.07761782368151
"fl1195",24,2.15956808638272,1.99910673010467,"Haspel-ok",1.10949526158877
"fl1196",26,2.51605294194732,2.15137440904706,"Haspel-ok",1.47640720604985
"fl1197",2,3.80952380952381,3.80952380952381,"Haspel-ok",0.582664274538956
"fl1198",9,3.65482233502538,3.52191232632377,"Haspel-ok",2.32652117273795
"fl1199",9,2.92918591346358,2.08118732510734,"Haspel-ok",1.60178361411353
"fl12",10,2.83604135893649,1.77275734910538,"Haspel-ok",1.55307270498607
"fl120",2,8.64864864864865,7.94630872483221,"Haspel-ok",1.49001171986568
"fl1200",10,2.87281795511222,2.59360992378822,"Haspel-ok",1.58980856915111
"fl1201",13,2.62866461403658,1.82028009320307,"Haspel-ok",1.43728798627771
"fl1202",9,2.41915161696766,1.58590920913216,"Haspel-ok",1.09236297344128
"fl1203",17,3.12943132365166,2.16443988351089,"Haspel-ok",2.00942912236885
"fl1204",22,2.99474879118213,2.56830034708659,"Haspel-ok",1.92832572356421
"fl1205",4,4.25249169435216,2.64531207262151,"Haspel-ok",2.27990053496347
"fl1206",13,2.95946154241381,2.35891289252951,"Haspel-ok",1.76793605889162
"fl1207",16,2.76869832724476,2.31386890443507,"Haspel-ok",1.63426354900251
"fl1208",8,2.99246688024937,2.31835450055742,"Haspel-ok",1.60925963654681
"fl1209",5,3.3922261484099,3.35200493522517,"Haspel-ok",1.69377447913791
"fl121",10,2.5883762732175,2.30531615091037,"Haspel-ok",1.30561202746249
"fl1210",20,2.63314285714286,2.23714460818742,"Haspel-ok",1.5493524936627
"fl1211",10,2.70727580372251,1.88042077873789,"Haspel-ok",1.42446113547956
"fl1212",13,3.734601253512,3.29879699616087,"Haspel-ok",2.54287863531928
"fl1213",6,3.78947368421053,2.52450803730624,"Haspel-ok",2.23103436804007
"fl1214",6,3.67393800229621,3.12798250457709,"Haspel-ok",2.11631270763217
"fl1215",15,3.51947729244657,2.80926073978846,"Haspel-ok",2.36839827778655
"fl1216",13,2.92831723436706,2.15252937878796,"Haspel-ok",1.73680334809383
"fl1217",2,5.20325203252033,4.00225963168004,"Haspel-ok",1.06239698797498
"fl1218",11,2.11040547142159,1.72607605575618,"Haspel-ok",0.863962304441412
"fl1219",19,3.2482729451572,2.56820019581262,"Haspel-ok",2.15274140900053
"fl122",15,1.79411306650055,1.48884357388744,"Haspel-ok",0.643728934926324
"fl1220",16,2.03605514316013,1.77123169273393,"Haspel-ok",0.902083193845989
"fl1221",3,3.52941176470588,2.9059149537255,"Haspel-ok",1.16489440696899
"fl1222",9,2.41915161696766,2.10967722675288,"Haspel-ok",1.09236297344128
"fl1223",9,3.39022954679223,2.44807664656003,"Haspel-ok",2.06227571765978
"fl1224",24,2.59377673706489,2.00869380484762,"Haspel-ok",1.54316872550343
"fl1225",13,1.80338134001252,1.49681973373256,"Haspel-ok",0.612660491143015
"fl1226",10,2.75334608030593,2.36536291927683,"Haspel-ok",1.4704764529808
"fl1227",21,2.85761534645279,2.1604699527489,"Haspel-ok",1.78262884862159
"fl1228",2,4.70588235294118,3.64584109017798,"Haspel-ok",0.931423250272692
"fl1229",2,5.81818181818182,4.55250905328505,"Haspel-ok",1.18556023756711
"fl123",21,2.85242654341367,2.3746327331515,"Haspel-ok",1.77744439278689
"fl1230",5,3.20534223706177,2.02235611939163,"Haspel-ok",1.50973529197796
"fl1231",15,1.75824175824176,1.49558497597058,"Haspel-ok",0.607913922290555
"fl1232",6,4.23218221895665,3.08211571883385,"Haspel-ok",2.67054630368566
"fl1233",13,2.37154150197629,1.8283813377133,"Haspel-ok",1.18033819696469
"fl1234",9,3.58543417366947,3.19896382208354,"Haspel-ok",2.25721622580659
"fl1235",9,3.35078534031414,2.14790994039985,"Haspel-ok",2.02289106708072
"fl1236",3,7.05882352941177,5.17602283539486,"Haspel-ok",2.34909844164762
"fl1237",9,2.27848101265823,1.91510078238098,"Haspel-ok",0.951913643833882
"fl1238",7,3.49726775956284,3.17236721501279,"Haspel-ok",2.04005369884292
"fl1239",11,2.11040547142159,1.72607605575618,"Haspel-ok",0.863962304441412
"fl124",8,3.90243902439025,2.11113284905927,"Haspel-ok",2.51740957599779
"fl1240",13,2.83255470863044,2.02365977227312,"Haspel-ok",1.64107923864499
"fl1241",13,2.43294614572334,2.07848122530558,"Haspel-ok",1.24169492671939
"fl1242",3,5.37313432835821,4.10282579575174,"Haspel-ok",2.0742834904978
"fl1243",12,1.97802197802198,1.69407336132344,"Haspel-ok",0.761497108757071
"fl1244",18,3.21129901505297,2.34743116491352,"Haspel-ok",2.10441705897899
"fl1245",5,3.3922261484099,3.35200493522517,"Haspel-ok",1.69377447913791
"fl1246",8,3.52941176470588,3.07079630023063,"Haspel-ok",2.14512995390827
"fl1247",12,3.82190962776193,2.90016566333953,"Haspel-ok",2.60467498572342
"fl1248",5,9.11392405063291,8.50796499887817,"Haspel-ok",4.5137767493163
"fl1249",9,3.10094212651413,2.49250644122044,"Haspel-ok",1.7733224320744
"fl125",2,4.36363636363637,3.70665044227079,"Haspel-ok",0.818467871425951
"fl1250",11,3.6875800256082,3.04823475840329,"Haspel-ok",2.44029956349677
"fl1251",8,5.07042253521127,3.56581745999896,"Haspel-ok",3.68294420731614
"fl1252",6,3.28018223234624,2.83056186359974,"Haspel-ok",1.72526206358638
"fl1253",2,12.3076923076923,12.3076923076923,"Haspel-ok",1.65488160023171
"fl1254",2,5.20325203252033,4.00225963168004,"Haspel-ok",1.06239698797498
"fl1255",11,2.17687074829932,1.85430690527566,"Haspel-ok",0.930415116166359
"fl1256",4,4.05633802816902,3.72793104202674,"Haspel-ok",2.09641721204885
"fl1257",13,2.59039395574744,2.01058086239774,"Haspel-ok",1.39903909147573
"fl1258",17,3.00678614929529,2.54125945617502,"Haspel-ok",1.88678588520274
"fl1259",2,4.70588235294118,3.64584109017798,"Haspel-ok",0.931423250272692
"fl126",15,2.79227599579866,2.12477788450103,"Haspel-ok",1.64131179075373
"fl1260",10,2.89301858362632,2.50248982334555,"Haspel-ok",1.60998761575676
"fl1261",4,5.54913294797688,4.59165053912082,"Haspel-ok",3.08684415734081
"fl1262",11,3.1236442516269,2.48022649861243,"Haspel-ok",1.87659179339335
"fl1263",11,2.87640449438202,2.01942755081153,"Haspel-ok",1.62949259393214
"fl1264",8,3.07528029898559,2.84538370121467,"Haspel-ok",1.69189649089604
"fl1265",2,5.20325203252033,4.00225963168004,"Haspel-ok",1.06239698797498
"fl1266",14,3.60638630908901,2.98918530821966,"Haspel-ok",2.436444043871
"fl1267",9,2.67409470752089,1.83938721792574,"Haspel-ok",1.34702273035963
"fl1268",16,2.53320432755739,1.92336942039626,"Haspel-ok",1.39886546330022
"fl1269",10,2.72727272727273,2.14837276080921,"Haspel-ok",1.44443667218788
"fl127",17,2.58992805755396,1.92493602628228,"Haspel-ok",1.46993679435482
"fl1270",10,3.3922261484099,3.35200493522517,"Haspel-ok",2.10879313742418
"fl1271",3,4.11575562700965,3.0211169912141,"Haspel-ok",1.58844679969597
"fl1272",21,2.42285560453612,1.93018772659152,"Haspel-ok",1.34834935143575
"fl1273",6,2.90030211480363,2.08711208288817,"Haspel-ok",1.34791201387584
"fl1274",8,2.36394976606747,1.67089075296409,"Haspel-ok",0.981967033749271
"fl1275",21,2.33766233766234,1.91929595000546,"Haspel-ok",1.2632889029285
"fl1276",2,4.19213973799127,3.68451044145745,"Haspel-ok",0.75312544502956
"fl1277",21,2.66584387534712,2.0410035590126,"Haspel-ok",1.59103687841201
"fl1278",20,1.98278829604131,1.81893371725713,"Haspel-ok",0.899857903576635
"fl1279",16,2.98182947662681,2.51802543625114,"Haspel-ok",1.84732896922054
"fl128",19,2.10257346231064,1.61082123112748,"Haspel-ok",1.00704194549312
"fl1280",23,2.65743944636678,2.15200608556171,"Haspel-ok",1.59932771174259
"fl1281",9,3.92014519056262,3.09641084363834,"Haspel-ok",2.59153089865729
"fl1282",4,2.43654822335025,2.03638793769575,"Haspel-ok",0.547456108273022
"fl1283",3,3.05732484076433,3.05732484076433,"Haspel-ok",0.768413723778903
"fl1284",18,2.95814431224857,1.99208993224387,"Haspel-ok",1.85138540012166
"fl1285",10,3.72093023255814,2.98257314953495,"Haspel-ok",2.43723021375424
"fl1286",7,2.90909090909091,2.75119419008018,"Haspel-ok",1.45392769532952
"fl1287",11,1.61616161616162,1.45921240734774,"Haspel-ok",0.369951642267797
"fl1288",17,2.43346007604563,2.13763691853888,"Haspel-ok",1.31347366602146
"fl1289",3,3.05732484076433,3.05732484076433,"Haspel-ok",0.768413723778903
"fl129",22,2.93975042743767,2.08702806007042,"Haspel-ok",1.87334276210176
"fl1290",19,3.19334719334719,2.56424481460484,"Haspel-ok",2.09781565763558
"fl1291",2,6.95652173913043,5.49663928304705,"Haspel-ok",1.34393015509127
"fl1292",13,2.8688687890983,1.89616710225154,"Haspel-ok",1.67737823508415
"fl1293",4,4.89795918367347,3.59495605655331,"Haspel-ok",2.8577915847225
"fl1294",25,2.68000465278586,2.03128668987193,"Haspel-ok",1.63688255235973
"fl1295",16,3.2527364963435,2.22267459653952,"Haspel-ok",2.11817153090159
"fl1296",9,3.42755132401071,2.95343176325171,"Haspel-ok",2.09954320241448
"fl1297",3,3.05732484076433,3.05732484076433,"Haspel-ok",0.768413723778903
"fl1298",17,3.32473929272329,2.89311877078393,"Haspel-ok",2.204734451418
"fl1299",4,3.44086021505376,2.29686379320804,"Haspel-ok",1.5130685317482
"fl13",2,4.19213973799127,3.68451044145745,"Haspel-ok",0.75312544502956
"fl130",6,3.95061728395062,2.77792063534611,"Haspel-ok",2.39103279026083
"fl1300",13,1.68618266978923,1.39891172657003,"Haspel-ok",0.495483164381839
"fl1301",2,4.36363636363637,3.70665044227079,"Haspel-ok",0.818467871425951
"fl1302",24,2.80414780195706,2.5745995211084,"Haspel-ok",1.75337576228507
