LANG,complexityoflanguages,costoflanguages,new_col
lang1779gen1mutoff144gen2mutoff62gen3mutoff2gen5mutoff1gen17rcoff2,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff62gen3mutoff2gen5mutoff1gen9rcoff297,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff62gen3mutoff2gen6rcoff20,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff62gen3mutoff2gen6rcoff20gen11rcoff154,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff62gen3mutoff2gen7rcoff118,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff62gen3mutoff3,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff62gen3mutoff3gen7rcoff347,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff62gen3mutoff3gen7rcoff86,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff62gen3mutoff3gen7rcoff86gen13rcoff71,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff62gen3mutoff3gen9rcoff64,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff62gen3mutoff3gen9rcoff64gen19rcoff26,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff62gen3mutoff8,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff62gen3mutoff8gen13rcoff97,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff62gen3mutoff8gen4mutoff3,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff62gen3mutoff8gen5mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff62gen3mutoff8gen5mutoff0gen8rcoff595,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff62gen3mutoff8gen7rcoff120,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff62gen4rcoff263,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff62gen5mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff62gen7rcoff625,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff6gen3mutoff13,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff6gen3mutoff13gen11rcoff269,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff6gen3mutoff15,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff6gen3mutoff15gen7rcoff523,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff6gen3mutoff15gen7rcoff523gen11rcoff233,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff6gen3mutoff15gen7rcoff523gen11rcoff233gen12rcoff207,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff6gen3mutoff15gen7rcoff523gen11rcoff233gen12rcoff207gen20rcoff19,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff6gen3mutoff19,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff6gen6mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff6gen7rcoff802,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff6gen8rcoff483,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff11,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff11gen4rcoff276,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff11gen4rcoff276gen6mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff11gen4rcoff276gen6mutoff0gen8rcoff397,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff11gen5mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff11gen5mutoff0gen6rcoff165,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff11gen5mutoff0gen8rcoff240,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff11gen5mutoff0gen8rcoff41,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff11gen5mutoff0gen8rcoff41gen10rcoff335,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff11gen5mutoff0gen8rcoff546,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff11gen6mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff11gen6mutoff0gen8rcoff220,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff12,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff12gen12rcoff154,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff12gen16rcoff62,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff12gen5mutoff1,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18gen4mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18gen4mutoff0gen6mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18gen4mutoff0gen6mutoff0gen15rcoff73,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18gen4mutoff0gen6mutoff0gen8rcoff508,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18gen4mutoff0gen6mutoff0gen9rcoff500,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18gen4mutoff0gen7rcoff34,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18gen4mutoff0gen7rcoff34gen8rcoff616,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18gen4mutoff1,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18gen4mutoff1gen6rcoff59,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18gen4mutoff1gen7rcoff811,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18gen4rcoff19,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18gen4rcoff19gen5mutoff1,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18gen4rcoff19gen6rcoff226,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18gen4rcoff242,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18gen4rcoff242gen6mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18gen4rcoff242gen6mutoff0gen7rcoff734,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18gen6mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18gen7rcoff581,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18gen7rcoff581gen9rcoff71,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18gen7rcoff794,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18gen8rcoff354,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18gen8rcoff354gen17rcoff19,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff18gen8rcoff354gen9rcoff288,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff4,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff4gen5mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff4gen9rcoff75,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff6,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff6gen4mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff6gen4mutoff0gen5rcoff86,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff6gen4mutoff0gen5rcoff86gen6mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff6gen4mutoff0gen5rcoff86gen6mutoff0gen7rcoff386,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff6gen4mutoff0gen5rcoff86gen9rcoff240,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff6gen4mutoff0gen5rcoff86gen9rcoff85,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff6gen4mutoff0gen7rcoff257,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff6gen4mutoff1,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff6gen4mutoff1gen7rcoff505,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff6gen4mutoff1gen7rcoff505gen10rcoff127,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff6gen4rcoff249,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff6gen4rcoff249gen5mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff6gen4rcoff249gen5mutoff0gen7rcoff470,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff6gen4rcoff249gen5mutoff1,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff6gen4rcoff249gen5mutoff1gen14rcoff54,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff6gen4rcoff249gen5mutoff1gen9rcoff49,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff6gen4rcoff249gen8rcoff462,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff6gen8rcoff543,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff6gen8rcoff543gen13rcoff57,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff7,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff7gen5mutoff1,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff7gen5mutoff1gen8rcoff515,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff9,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen3mutoff9gen4mutoff2,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen4mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen4mutoff0gen6mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen4mutoff0gen6mutoff0gen11rcoff167,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen4mutoff1,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen4mutoff1gen5mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen4mutoff1gen5mutoff1,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen2mutoff7gen4mutoff1gen5mutoff1gen9rcoff48,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen3mutoff13,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen3mutoff13gen14rcoff89,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen3mutoff13gen4mutoff2,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen3mutoff13gen5mutoff1,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen3mutoff13gen5mutoff1gen6mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen3mutoff13gen5mutoff1gen8rcoff599,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen3mutoff13gen6rcoff248,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen3mutoff14,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen3mutoff14gen6mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen3mutoff17,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen3mutoff17gen4mutoff2,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen3mutoff17gen4mutoff2gen6mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen3mutoff17gen4mutoff2gen6mutoff0gen9rcoff10,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen3mutoff17gen5mutoff1,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen4mutoff3,1,4.776119402985076,"(4.776119402985076, 1)"
lang1779gen1mutoff144gen4mutoff3gen10rcoff321,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff0gen5mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff0gen5mutoff0gen6rcoff50,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff0gen5mutoff0gen6rcoff50gen7rcoff644,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff0gen5mutoff0gen6rcoff50gen7rcoff644gen10rcoff371,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff0gen5mutoff0gen6rcoff50gen7rcoff644gen8rcoff22,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff0gen5mutoff0gen6rcoff50gen7rcoff644gen8rcoff22gen10rcoff377,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff0gen5mutoff0gen6rcoff50gen7rcoff644gen8rcoff22gen13rcoff136,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff0gen5mutoff0gen6rcoff50gen9rcoff173,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff0gen5rcoff123,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff0gen7rcoff375,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff0gen7rcoff375gen8rcoff316,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff0gen7rcoff375gen8rcoff316gen9rcoff140,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff10,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff10gen10rcoff312,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff10gen6mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff15,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff15gen10rcoff104,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff15gen4mutoff1,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff15gen6mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff15gen6mutoff0gen12rcoff116,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff15gen7rcoff186,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff15gen7rcoff26,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff17,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff17gen4mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff17gen4mutoff0gen7rcoff809,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff17gen4rcoff153,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff17gen4rcoff153gen19rcoff4,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff17gen4rcoff77,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff17gen4rcoff77gen5mutoff1,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff17gen4rcoff77gen5mutoff1gen7rcoff185,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff17gen4rcoff77gen5mutoff1gen7rcoff185gen10rcoff334,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff17gen4rcoff77gen9rcoff276,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff17gen7rcoff576,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff18,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff18gen4mutoff2,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff18gen4rcoff282,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff18gen4rcoff282gen10rcoff30,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff18gen4rcoff282gen5mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff18gen4rcoff282gen5mutoff1,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff18gen4rcoff282gen5mutoff1gen8rcoff581,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff4,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff5,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff5gen6mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff9,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff9gen12rcoff14,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff9gen4mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff9gen4mutoff0gen10rcoff77,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff9gen4mutoff0gen5mutoff1,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff9gen4mutoff0gen5mutoff1gen12rcoff214,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff9gen4mutoff0gen5mutoff1gen19rcoff16,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff9gen4mutoff0gen5mutoff1gen6mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff9gen4mutoff0gen5mutoff1gen6mutoff0gen12rcoff55,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff9gen4mutoff3,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff9gen4mutoff3gen5mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff9gen4mutoff3gen5mutoff0gen6mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff9gen6mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen3mutoff9gen6mutoff0gen7rcoff634,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen4mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen4mutoff0gen7rcoff689,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff10gen4mutoff0gen9rcoff82,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen10rcoff82,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff12,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff12gen4mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff12gen4mutoff0gen6mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff12gen4mutoff0gen6mutoff0gen7rcoff36,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff12gen4mutoff0gen6mutoff0gen8rcoff518,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff12gen4mutoff0gen6mutoff0gen8rcoff518gen19rcoff25,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff12gen4mutoff0gen6mutoff0gen9rcoff333,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff12gen4mutoff0gen6rcoff43,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff12gen4mutoff0gen8rcoff375,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff12gen7rcoff694,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff2,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff2gen8rcoff139,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff2gen8rcoff139gen10rcoff95,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff2gen8rcoff139gen9rcoff28,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff2gen8rcoff345,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff3,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff3gen5mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff3gen6mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff5,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff5gen10rcoff61,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff5gen4mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff5gen4mutoff0gen13rcoff114,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff5gen4mutoff0gen5mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff5gen4mutoff0gen5mutoff0gen11rcoff178,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff5gen4mutoff0gen5mutoff0gen11rcoff178gen13rcoff27,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff5gen4mutoff0gen5mutoff0gen6mutoff0,1,4.776119402985076,"(4.776119402985076, 1)"
lang485gen1mutoff87gen2mutoff23gen3mutoff9,1,4.776119402985076,"(4.776119402985076, 1)"
