LANG,complexityoflanguages,RSAcostoflanguages
lang1238gen1mutoff21gen2mutoff4gen3rcoff168gen7rcoff192,1,4.026879252055598
lang1238gen1mutoff21gen2mutoff4gen3rcoff168gen7rcoff192gen13rcoff126,1,4.026879252055598
lang1238gen1mutoff21gen2mutoff4gen6rcoff214,1,4.026879252055598
lang1238gen1mutoff21gen2mutoff7,1,4.026879252055598
lang1238gen1mutoff21gen4mutoff0,1,4.026879252055598
lang1238gen1mutoff21gen4rcoff176,1,4.026879252055598
lang1238gen1mutoff24,1,4.026879252055598
lang1238gen1mutoff24gen2mutoff7,1,4.026879252055598
lang1238gen1mutoff24gen2mutoff7gen3mutoff1,1,4.026879252055598
lang1238gen1mutoff24gen2mutoff7gen3mutoff1gen14rcoff48,1,4.026879252055598
lang1238gen1mutoff24gen2mutoff7gen3mutoff2,1,4.026879252055598
lang1238gen1mutoff24gen2mutoff7gen3mutoff2gen6rcoff759,1,4.026879252055598
lang1238gen1mutoff24gen2mutoff7gen3mutoff2gen6rcoff759gen9rcoff151,1,4.026879252055598
lang1238gen1mutoff24gen2mutoff7gen3mutoff2gen8rcoff230,1,4.026879252055598
lang1238gen1mutoff24gen2mutoff7gen3mutoff2gen8rcoff230gen9rcoff4,1,4.026879252055598
lang1238gen1mutoff24gen2mutoff7gen3mutoff2gen8rcoff230gen9rcoff4gen19rcoff7,1,4.026879252055598
lang1238gen1mutoff24gen5mutoff0,1,4.026879252055598
lang1238gen1mutoff24gen6rcoff352,1,4.026879252055598
lang1238gen1mutoff29,1,4.026879252055598
lang1238gen1mutoff29gen2mutoff7,1,4.026879252055598
lang1238gen1mutoff29gen2mutoff7gen3mutoff1,1,4.026879252055598
lang1238gen1mutoff29gen2mutoff7gen3mutoff1gen4rcoff236,1,4.026879252055598
lang1238gen1mutoff29gen2mutoff7gen3mutoff1gen4rcoff236gen6rcoff614,1,4.026879252055598
lang1238gen1mutoff29gen2mutoff7gen3mutoff1gen4rcoff345,1,4.026879252055598
lang1238gen1mutoff29gen2mutoff7gen3mutoff2,1,4.026879252055598
lang1238gen1mutoff29gen2mutoff7gen3mutoff2gen4mutoff0,1,4.026879252055598
lang1238gen1mutoff29gen2mutoff7gen3mutoff2gen4mutoff0gen10rcoff54,1,4.026879252055598
lang1238gen1mutoff29gen2mutoff7gen3mutoff2gen4mutoff0gen6rcoff365,1,4.026879252055598
lang1238gen1mutoff29gen2mutoff7gen6rcoff379,1,4.026879252055598
lang1238gen1mutoff29gen6rcoff59,1,4.026879252055598
lang1238gen1mutoff3,1,4.026879252055598
lang1238gen1mutoff38,1,4.026879252055598
lang1238gen1mutoff38gen2mutoff0,1,4.026879252055598
lang1238gen1mutoff38gen2mutoff0gen3mutoff1,1,4.026879252055598
lang1238gen1mutoff38gen2mutoff0gen3mutoff1gen15rcoff8,1,4.026879252055598
lang1238gen1mutoff38gen2mutoff0gen3mutoff1gen5rcoff80,1,4.026879252055598
lang1238gen1mutoff38gen2mutoff0gen6rcoff819,1,4.026879252055598
lang1238gen1mutoff38gen2mutoff0gen6rcoff819gen7rcoff383,1,4.026879252055598
lang1238gen1mutoff38gen2mutoff0gen6rcoff819gen7rcoff383gen12rcoff23,1,4.026879252055598
lang1238gen1mutoff3gen8rcoff204,1,4.026879252055598
lang1238gen1mutoff40,1,4.026879252055598
lang1238gen1mutoff40gen2mutoff5,1,4.026879252055598
lang1238gen1mutoff40gen2mutoff5gen3rcoff339,1,4.026879252055598
lang1238gen1mutoff40gen3mutoff1,1,4.026879252055598
lang1238gen1mutoff40gen3mutoff1gen5mutoff0,1,4.026879252055598
lang1238gen1mutoff45,1,4.026879252055598
lang1238gen1mutoff45gen15rcoff17,1,4.026879252055598
lang1238gen1mutoff45gen2mutoff5,1,4.026879252055598
lang1238gen1mutoff45gen2mutoff5gen3mutoff1,1,4.026879252055598
lang1238gen1mutoff45gen2mutoff5gen3mutoff1gen18rcoff4,1,4.026879252055598
lang1238gen1mutoff45gen2mutoff5gen3mutoff1gen6rcoff286,1,4.026879252055598
lang1238gen1mutoff45gen2mutoff5gen5mutoff0,1,4.026879252055598
lang1238gen1mutoff45gen2mutoff5gen5mutoff0gen6rcoff255,1,4.026879252055598
lang1238gen1mutoff45gen4rcoff193,1,4.026879252055598
lang1238gen1mutoff45gen4rcoff193gen12rcoff161,1,4.026879252055598
lang1238gen1mutoff45gen4rcoff344,1,4.026879252055598
lang1238gen1mutoff45gen4rcoff344gen5mutoff0,1,4.026879252055598
lang1238gen1mutoff51,1,4.026879252055598
lang1238gen1mutoff51gen2mutoff9,1,4.026879252055598
lang1238gen1mutoff51gen2rcoff20,1,4.026879252055598
lang1238gen1mutoff51gen2rcoff20gen6rcoff672,1,4.026879252055598
lang1238gen1mutoff51gen2rcoff20gen6rcoff672gen11rcoff31,1,4.026879252055598
lang1238gen1mutoff51gen2rcoff20gen6rcoff672gen11rcoff31gen12rcoff112,1,4.026879252055598
lang1238gen1mutoff51gen2rcoff20gen6rcoff672gen11rcoff31gen12rcoff112gen13rcoff76,1,4.026879252055598
lang1238gen1mutoff51gen2rcoff20gen6rcoff672gen11rcoff31gen12rcoff112gen13rcoff76gen22rcoff10,1,4.026879252055598
lang1238gen1mutoff51gen2rcoff20gen6rcoff672gen7rcoff293,1,4.026879252055598
lang1238gen1mutoff58,1,4.026879252055598
lang1238gen1mutoff58gen2mutoff7,1,4.026879252055598
lang1238gen1mutoff58gen2mutoff7gen4rcoff266,1,4.026879252055598
lang1238gen1mutoff58gen2mutoff7gen4rcoff266gen8rcoff334,1,4.026879252055598
lang1238gen1mutoff58gen2mutoff7gen4rcoff266gen8rcoff334gen9rcoff239,1,4.026879252055598
lang1238gen1mutoff58gen2mutoff7gen4rcoff287,1,4.026879252055598
lang1238gen1mutoff58gen2mutoff7gen4rcoff287gen8rcoff387,1,4.026879252055598
lang1238gen1mutoff58gen2rcoff25,1,4.026879252055598
lang1238gen1mutoff58gen8rcoff79,1,4.026879252055598
lang1238gen1mutoff69,1,4.026879252055598
lang1238gen1mutoff69gen2mutoff3,1,4.026879252055598
lang1238gen1mutoff69gen2mutoff3gen12rcoff168,1,4.026879252055598
lang1238gen1mutoff69gen2mutoff3gen3mutoff0,1,4.026879252055598
lang1238gen1mutoff69gen2mutoff3gen3mutoff1,1,4.026879252055598
lang1238gen1mutoff69gen2mutoff3gen3mutoff1gen4rcoff605,1,4.026879252055598
lang1238gen1mutoff69gen2mutoff3gen3mutoff1gen4rcoff605gen8rcoff460,1,4.026879252055598
lang1238gen1mutoff69gen2mutoff3gen3mutoff1gen4rcoff605gen8rcoff460gen9rcoff174,1,4.026879252055598
lang1238gen1mutoff69gen2mutoff3gen3mutoff1gen4rcoff605gen9rcoff68,1,4.026879252055598
lang1238gen1mutoff69gen2mutoff5,1,4.026879252055598
lang1238gen1mutoff69gen2mutoff5gen4mutoff0,1,4.026879252055598
lang1238gen1mutoff69gen2mutoff5gen4mutoff0gen5rcoff72,1,4.026879252055598
lang1238gen1mutoff69gen2mutoff5gen4mutoff0gen5rcoff72gen7rcoff398,1,4.026879252055598
lang1238gen1mutoff69gen2mutoff5gen4mutoff0gen5rcoff72gen7rcoff398gen8rcoff385,1,4.026879252055598
lang1238gen1mutoff69gen2mutoff5gen6rcoff235,1,4.026879252055598
lang1238gen1mutoff69gen2mutoff5gen8rcoff367,1,4.026879252055598
lang1238gen1mutoff69gen2mutoff5gen8rcoff367gen12rcoff177,1,4.026879252055598
lang1238gen1mutoff69gen2mutoff6,1,4.026879252055598
lang1238gen1mutoff69gen2mutoff6gen3mutoff2,1,4.026879252055598
lang1238gen1mutoff69gen3mutoff0,1,4.026879252055598
lang1238gen1mutoff69gen3mutoff0gen14rcoff76,1,4.026879252055598
lang1238gen1mutoff69gen3mutoff0gen4rcoff571,1,4.026879252055598
lang1238gen1mutoff69gen3mutoff0gen9rcoff80,1,4.026879252055598
lang1238gen1mutoff69gen9rcoff255,1,4.026879252055598
lang1238gen1mutoff70,1,4.026879252055598
lang1238gen1mutoff70gen2mutoff9,1,4.026879252055598
lang1238gen1mutoff70gen2mutoff9gen3mutoff1,1,4.026879252055598
lang1238gen1mutoff70gen3rcoff15,1,4.026879252055598
lang1238gen1mutoff70gen9rcoff328,1,4.026879252055598
lang1238gen1mutoff70gen9rcoff329,1,4.026879252055598
lang1238gen1mutoff73,1,4.026879252055598
lang1238gen1mutoff73gen2mutoff10,1,4.026879252055598
lang1238gen1mutoff73gen3mutoff0,1,4.026879252055598
lang1238gen1mutoff73gen3mutoff0gen9rcoff229,1,4.026879252055598
lang1238gen1mutoff73gen4rcoff6,1,4.026879252055598
lang1238gen1mutoff73gen4rcoff6gen8rcoff464,1,4.026879252055598
lang1238gen1mutoff81,1,4.026879252055598
lang1238gen1mutoff81gen11rcoff215,1,4.026879252055598
lang1238gen1mutoff81gen2mutoff0,1,4.026879252055598
lang1238gen1mutoff81gen2mutoff0gen3mutoff2,1,4.026879252055598
lang1238gen1mutoff81gen2mutoff9,1,4.026879252055598
lang1238gen1mutoff81gen3mutoff0,1,4.026879252055598
lang1238gen1mutoff81gen6rcoff802,1,4.026879252055598
lang1238gen1mutoff87,1,4.026879252055598
lang1238gen1mutoff87gen2mutoff2,1,4.026879252055598
lang1238gen1mutoff87gen2mutoff2gen5mutoff0,1,4.026879252055598
lang1238gen1mutoff87gen2mutoff3,1,4.026879252055598
lang1238gen1mutoff87gen2mutoff3gen6rcoff215,1,4.026879252055598
lang1238gen1mutoff87gen3mutoff0,1,4.026879252055598
lang1238gen1mutoff87gen3mutoff0gen7rcoff531,1,4.026879252055598
lang1238gen1mutoff87gen3mutoff2,1,4.026879252055598
lang1238gen1mutoff87gen3mutoff2gen4rcoff248,1,4.026879252055598
lang1238gen1mutoff89,1,4.026879252055598
lang1238gen1mutoff89gen12rcoff144,1,4.026879252055598
lang1238gen1mutoff89gen2rcoff9,1,4.026879252055598
lang1238gen1mutoff89gen2rcoff9gen3rcoff214,1,4.026879252055598
lang1238gen1mutoff89gen2rcoff9gen3rcoff214gen12rcoff123,1,4.026879252055598
lang1238gen1mutoff89gen2rcoff9gen3rcoff214gen12rcoff146,1,4.026879252055598
lang1238gen1mutoff89gen2rcoff9gen3rcoff359,1,4.026879252055598
lang1238gen1mutoff89gen2rcoff9gen3rcoff359gen13rcoff20,1,4.026879252055598
lang1238gen1mutoff89gen2rcoff9gen3rcoff359gen4mutoff0,1,4.026879252055598
lang1238gen1mutoff89gen7rcoff288,1,4.026879252055598
lang1238gen1mutoff89gen8rcoff478,1,4.026879252055598
lang1238gen1rcoff4,1,4.026879252055598
lang1238gen1rcoff4gen2mutoff9,1,4.026879252055598
lang1238gen1rcoff4gen2rcoff5,1,4.026879252055598
lang1238gen1rcoff4gen2rcoff5gen4mutoff0,1,4.026879252055598
lang1238gen1rcoff4gen2rcoff5gen7rcoff333,1,4.026879252055598
lang1238gen1rcoff4gen8rcoff482,1,4.026879252055598
lang1238gen3mutoff2,1,4.026879252055598
lang1238gen3mutoff2gen4rcoff31,1,4.026879252055598
lang1238gen3mutoff2gen4rcoff31gen7rcoff46,1,4.026879252055598
lang1238gen3mutoff2gen7rcoff519,1,4.026879252055598
lang1238gen4mutoff0,1,4.026879252055598
lang1293gen1mutoff0,1,4.026879252055598
lang1293gen1mutoff0gen2mutoff9,1,4.026879252055598
lang1293gen1mutoff0gen2mutoff9gen5mutoff0,1,4.026879252055598
lang1293gen1mutoff0gen2mutoff9gen5mutoff0gen6rcoff535,1,4.026879252055598
lang1293gen1mutoff0gen4rcoff122,1,4.026879252055598
lang1293gen1mutoff0gen4rcoff122gen6rcoff377,1,4.026879252055598
lang1293gen1mutoff0gen4rcoff572,1,4.026879252055598
lang1293gen1mutoff0gen4rcoff572gen8rcoff489,1,4.026879252055598
lang1293gen1mutoff0gen5mutoff0,1,4.026879252055598
lang1293gen1mutoff0gen5mutoff0gen7rcoff504,1,4.026879252055598
lang1293gen1mutoff1,1,4.026879252055598
lang1293gen1mutoff120,1,4.026879252055598
lang1293gen1mutoff120gen2mutoff0,1,4.026879252055598
lang1293gen1mutoff120gen2mutoff0gen10rcoff8,1,4.026879252055598
lang1293gen1mutoff120gen2mutoff0gen6rcoff635,1,4.026879252055598
lang1293gen1mutoff120gen2mutoff0gen7rcoff203,1,4.026879252055598
lang1293gen1mutoff120gen2mutoff11,1,4.026879252055598
lang1293gen1mutoff120gen2mutoff11gen3mutoff1,1,4.026879252055598
lang1293gen1mutoff120gen2mutoff11gen3mutoff1gen12rcoff103,1,4.026879252055598
lang1293gen1mutoff120gen2mutoff11gen3mutoff1gen4rcoff506,1,4.026879252055598
lang1293gen1mutoff120gen2mutoff11gen3mutoff1gen4rcoff506gen8rcoff493,1,4.026879252055598
lang1293gen1mutoff120gen2mutoff11gen3mutoff1gen4rcoff563,1,4.026879252055598
lang1293gen1mutoff120gen2mutoff11gen3mutoff1gen4rcoff563gen6rcoff697,1,4.026879252055598
lang1293gen1mutoff120gen2mutoff11gen3mutoff1gen4rcoff563gen6rcoff697gen9rcoff294,1,4.026879252055598
lang1293gen1mutoff120gen2rcoff35,1,4.026879252055598
lang1293gen1mutoff120gen2rcoff35gen3mutoff2,1,4.026879252055598
lang1293gen1mutoff120gen2rcoff35gen3mutoff2gen5mutoff0,1,4.026879252055598
lang1293gen1mutoff120gen2rcoff35gen3rcoff362,1,4.026879252055598
lang1293gen1mutoff120gen2rcoff35gen3rcoff362gen13rcoff72,1,4.026879252055598
lang1293gen1mutoff120gen2rcoff35gen3rcoff362gen14rcoff54,1,4.026879252055598
lang1293gen1mutoff120gen2rcoff35gen9rcoff258,1,4.026879252055598
lang1293gen1mutoff120gen3rcoff229,1,4.026879252055598
lang1293gen1mutoff120gen3rcoff229gen4rcoff321,1,4.026879252055598
lang1293gen1mutoff120gen6rcoff222,1,4.026879252055598
lang1293gen1mutoff120gen9rcoff283,1,4.026879252055598
lang1293gen1mutoff135,1,4.026879252055598
lang1293gen1mutoff135gen2mutoff7,1,4.026879252055598
lang1293gen1mutoff135gen2mutoff7gen3rcoff340,1,4.026879252055598
lang1293gen1mutoff135gen2mutoff7gen3rcoff340gen4rcoff144,1,4.026879252055598
lang1293gen1mutoff135gen2mutoff7gen3rcoff340gen4rcoff144gen14rcoff1,1,4.026879252055598
lang1293gen1mutoff135gen2mutoff7gen3rcoff340gen5mutoff0,1,4.026879252055598
lang1293gen1mutoff135gen2mutoff7gen3rcoff340gen6rcoff116,1,4.026879252055598
lang1293gen1mutoff135gen2mutoff7gen3rcoff340gen6rcoff116gen10rcoff277,1,4.026879252055598
lang1293gen1mutoff135gen2mutoff7gen3rcoff340gen6rcoff116gen10rcoff277gen21rcoff11,1,4.026879252055598
lang1293gen1mutoff135gen2mutoff7gen3rcoff340gen6rcoff116gen16rcoff41,1,4.026879252055598
lang1293gen1mutoff135gen2mutoff7gen3rcoff340gen6rcoff435,1,4.026879252055598
lang1293gen1mutoff135gen3mutoff0,1,4.026879252055598
lang1293gen1mutoff135gen3mutoff1,1,4.026879252055598
lang1293gen1mutoff135gen3mutoff1gen9rcoff193,1,4.026879252055598
lang1293gen1mutoff135gen3mutoff1gen9rcoff193gen15rcoff53,1,4.026879252055598
lang1293gen1mutoff135gen3mutoff2,1,4.026879252055598
lang1293gen1mutoff135gen3mutoff2gen4rcoff281,1,4.026879252055598
lang1293gen1mutoff135gen5mutoff0,1,4.026879252055598
lang1293gen1mutoff137,1,4.026879252055598
lang1293gen1mutoff138,1,4.026879252055598
lang1293gen1mutoff138gen2mutoff10,1,4.026879252055598
lang1293gen1mutoff17,1,4.026879252055598
lang1293gen1mutoff17gen2mutoff7,1,4.026879252055598
lang1293gen1mutoff17gen2mutoff7gen3mutoff2,1,4.026879252055598
lang1293gen1mutoff17gen2mutoff7gen3rcoff330,1,4.026879252055598
lang1293gen1mutoff17gen2mutoff7gen4rcoff119,1,4.026879252055598
lang1293gen1mutoff17gen2mutoff7gen4rcoff119gen5mutoff0,1,4.026879252055598
lang1293gen1mutoff17gen2mutoff7gen4rcoff119gen5mutoff0gen8rcoff340,1,4.026879252055598
lang1293gen1mutoff17gen2mutoff7gen4rcoff119gen5mutoff0gen8rcoff340gen10rcoff212,1,4.026879252055598
lang1293gen1mutoff17gen3mutoff0,1,4.026879252055598
lang1293gen1mutoff17gen3mutoff0gen5mutoff0,1,4.026879252055598
lang1293gen1mutoff17gen3mutoff0gen5mutoff0gen11rcoff174,1,4.026879252055598
lang1293gen1mutoff1gen12rcoff33,1,4.026879252055598
lang1293gen1mutoff1gen2mutoff1,1,4.026879252055598
lang1293gen1mutoff1gen2mutoff1gen3mutoff1,1,4.026879252055598
lang1293gen1mutoff1gen2mutoff1gen3mutoff1gen4rcoff19,1,4.026879252055598
lang1293gen1mutoff1gen2mutoff1gen3mutoff1gen9rcoff331,1,4.026879252055598
lang1293gen1mutoff1gen2mutoff1gen3rcoff342,1,4.026879252055598
lang1293gen1mutoff1gen2mutoff1gen3rcoff342gen4rcoff624,1,4.026879252055598
lang1293gen1mutoff1gen2mutoff1gen4rcoff200,1,4.026879252055598
lang1293gen1mutoff1gen2mutoff1gen5mutoff0,1,4.026879252055598
lang1293gen1mutoff1gen2mutoff1gen5mutoff0gen7rcoff635,1,4.026879252055598
lang1293gen1mutoff1gen2mutoff1gen5mutoff0gen7rcoff635gen12rcoff170,1,4.026879252055598
lang1293gen1mutoff1gen2mutoff1gen5mutoff0gen7rcoff635gen25rcoff1,1,4.026879252055598
lang1293gen1mutoff1gen5mutoff0,1,4.026879252055598
lang1293gen1mutoff1gen6rcoff602,1,4.026879252055598
lang1293gen1mutoff1gen6rcoff602gen8rcoff328,1,4.026879252055598
lang1293gen1mutoff1gen6rcoff602gen8rcoff328gen10rcoff105,1,4.026879252055598
lang1293gen1mutoff34,1,4.026879252055598
lang1293gen1mutoff34gen2mutoff7,1,4.026879252055598
lang1293gen1mutoff34gen2mutoff7gen5mutoff0,1,4.026879252055598
lang1293gen1mutoff34gen2mutoff7gen5mutoff0gen14rcoff58,1,4.026879252055598
lang1293gen1mutoff34gen2mutoff7gen6rcoff257,1,4.026879252055598
lang1293gen1mutoff34gen2mutoff7gen6rcoff625,1,4.026879252055598
lang1293gen1mutoff34gen2mutoff7gen6rcoff625gen8rcoff335,1,4.026879252055598
lang1293gen1mutoff34gen2mutoff7gen7rcoff471,1,4.026879252055598
lang1293gen1mutoff34gen2mutoff7gen7rcoff471gen18rcoff14,1,4.026879252055598
lang1293gen1mutoff34gen2mutoff7gen8rcoff395,1,4.026879252055598
lang1293gen1mutoff34gen3mutoff2,1,4.026879252055598
lang1293gen1mutoff34gen6rcoff804,1,4.026879252055598
lang1293gen1mutoff34gen6rcoff804gen7rcoff634,1,4.026879252055598
lang1293gen1mutoff47,1,4.026879252055598
lang1293gen1mutoff47gen2mutoff10,1,4.026879252055598
lang1293gen1mutoff47gen2mutoff10gen3mutoff0,1,4.026879252055598
lang1293gen1mutoff47gen2mutoff10gen3mutoff0gen4mutoff0,1,4.026879252055598
lang1293gen1mutoff47gen2mutoff10gen3mutoff2,1,4.026879252055598
lang1293gen1mutoff47gen2mutoff10gen3mutoff2gen10rcoff153,1,4.026879252055598
lang1293gen1mutoff47gen2mutoff10gen3rcoff39,1,4.026879252055598
lang1293gen1mutoff47gen2mutoff10gen3rcoff39gen5mutoff0,1,4.026879252055598
lang1293gen1mutoff47gen2mutoff10gen3rcoff39gen5mutoff0gen6rcoff456,1,4.026879252055598
lang1293gen1mutoff47gen2mutoff10gen3rcoff39gen5rcoff106,1,4.026879252055598
lang1293gen1mutoff47gen2mutoff10gen3rcoff39gen6rcoff753,1,4.026879252055598
lang1293gen1mutoff47gen2mutoff10gen3rcoff39gen6rcoff753gen15rcoff51,1,4.026879252055598
lang1293gen1mutoff47gen2mutoff10gen5rcoff69,1,4.026879252055598
lang1293gen1mutoff47gen2mutoff10gen5rcoff69gen6rcoff63,1,4.026879252055598
lang1293gen1mutoff47gen2mutoff10gen5rcoff69gen9rcoff83,1,4.026879252055598
lang1293gen1mutoff47gen2mutoff8,1,4.026879252055598
lang1293gen1mutoff47gen2mutoff8gen4mutoff0,1,4.026879252055598
lang1293gen1mutoff47gen2mutoff8gen4mutoff0gen8rcoff247,1,4.026879252055598
lang1293gen1mutoff47gen2mutoff8gen5mutoff0,1,4.026879252055598
lang1293gen1mutoff47gen2mutoff8gen7rcoff453,1,4.026879252055598
lang1293gen1mutoff47gen2mutoff8gen9rcoff346,1,4.026879252055598
lang1293gen1mutoff47gen4rcoff195,1,4.026879252055598
lang1293gen1mutoff47gen4rcoff195gen9rcoff118,1,4.026879252055598
lang1293gen1mutoff52,1,4.026879252055598
lang1293gen1mutoff52gen2mutoff10,1,4.026879252055598
lang1293gen1mutoff52gen2mutoff11,1,4.026879252055598
lang1293gen1mutoff52gen2mutoff11gen3rcoff303,1,4.026879252055598
lang1293gen1mutoff52gen2mutoff11gen3rcoff303gen5mutoff0,1,4.026879252055598
lang1293gen1mutoff52gen2mutoff11gen3rcoff303gen5mutoff0gen10rcoff137,1,4.026879252055598
lang1293gen1mutoff52gen2mutoff11gen3rcoff303gen5mutoff0gen10rcoff137gen15rcoff36,1,4.026879252055598
lang1293gen1mutoff52gen2mutoff11gen3rcoff303gen5mutoff0gen9rcoff386,1,4.026879252055598
lang1293gen1mutoff52gen2mutoff11gen3rcoff303gen6rcoff151,1,4.026879252055598
lang1293gen1mutoff52gen2mutoff11gen3rcoff303gen6rcoff151gen8rcoff14,1,4.026879252055598
lang1293gen1mutoff52gen2mutoff11gen4rcoff500,1,4.026879252055598
lang1293gen1mutoff52gen2mutoff11gen4rcoff500gen5mutoff0,1,4.026879252055598
lang1293gen1mutoff52gen2mutoff11gen4rcoff500gen5mutoff0gen23rcoff1,1,4.026879252055598
lang1293gen1mutoff52gen2rcoff38,1,4.026879252055598
lang1293gen1mutoff52gen2rcoff38gen3rcoff79,1,4.026879252055598
lang1293gen1mutoff52gen2rcoff38gen3rcoff79gen10rcoff66,1,4.026879252055598
lang1293gen1mutoff52gen2rcoff38gen3rcoff79gen7rcoff220,1,4.026879252055598
lang1293gen1mutoff52gen2rcoff38gen5mutoff0,1,4.026879252055598
lang1293gen1mutoff52gen2rcoff38gen5mutoff0gen12rcoff88,1,4.026879252055598
lang1293gen1mutoff52gen2rcoff38gen5mutoff0gen6rcoff302,1,4.026879252055598
lang1293gen1mutoff52gen2rcoff38gen5mutoff0gen6rcoff302gen7rcoff134,1,4.026879252055598
lang1293gen1mutoff52gen2rcoff38gen7rcoff572,1,4.026879252055598
lang1293gen1mutoff52gen4rcoff282,1,4.026879252055598
lang1293gen1mutoff52gen5mutoff0,1,4.026879252055598
lang1293gen1mutoff52gen5mutoff0gen8rcoff18,1,4.026879252055598
lang1293gen1mutoff52gen8rcoff143,1,4.026879252055598
lang1293gen1mutoff52gen8rcoff143gen9rcoff321,1,4.026879252055598
lang1293gen1mutoff54,1,4.026879252055598
lang1293gen1mutoff54gen2mutoff1,1,4.026879252055598
lang1293gen1mutoff54gen2mutoff1gen3rcoff24,1,4.026879252055598
lang1293gen1mutoff54gen2mutoff1gen3rcoff24gen7rcoff430,1,4.026879252055598
lang1293gen1mutoff54gen2mutoff1gen3rcoff24gen7rcoff430gen11rcoff82,1,4.026879252055598
lang1293gen1mutoff54gen2mutoff1gen3rcoff24gen9rcoff51,1,4.026879252055598
lang1293gen1mutoff55,1,4.026879252055598
lang1293gen1mutoff55gen2mutoff10,1,4.026879252055598
lang1293gen1mutoff55gen2mutoff10gen14rcoff28,1,4.026879252055598
lang1293gen1mutoff55gen2mutoff5,1,4.026879252055598
lang1293gen1mutoff55gen2mutoff5gen5rcoff71,1,4.026879252055598
lang1293gen1mutoff55gen2mutoff5gen5rcoff71gen8rcoff324,1,4.026879252055598
lang1293gen1mutoff55gen7rcoff363,1,4.026879252055598
lang1293gen1mutoff55gen7rcoff363gen18rcoff27,1,4.026879252055598
lang1293gen1mutoff56,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff10,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff10gen3mutoff1,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff10gen3mutoff1gen4rcoff175,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff10gen3mutoff1gen5mutoff0,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff10gen3mutoff1gen5mutoff0gen9rcoff314,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff10gen3mutoff1gen7rcoff539,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff11,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff11gen10rcoff75,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff11gen3mutoff2,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff11gen3mutoff2gen13rcoff103,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff7,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff7gen3mutoff0,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff7gen3mutoff0gen5mutoff0,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff7gen3mutoff2,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff7gen3mutoff2gen12rcoff96,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff7gen3mutoff2gen12rcoff96gen16rcoff30,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff7gen3mutoff2gen5mutoff0,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff7gen3rcoff10,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff7gen3rcoff10gen7rcoff99,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff7gen3rcoff10gen9rcoff153,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff7gen4rcoff7,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff7gen4rcoff7gen11rcoff116,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff9,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff9gen12rcoff174,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff9gen5mutoff0,1,4.026879252055598
lang1293gen1mutoff56gen2mutoff9gen5mutoff0gen6rcoff106,1,4.026879252055598
lang1293gen1mutoff56gen6rcoff450,1,4.026879252055598
lang1293gen1mutoff64,1,4.026879252055598
lang1293gen1mutoff64gen12rcoff132,1,4.026879252055598
lang1293gen1mutoff64gen2mutoff11,1,4.026879252055598
lang1293gen1mutoff64gen2mutoff11gen4mutoff0,1,4.026879252055598
lang1293gen1mutoff64gen2mutoff11gen4mutoff0gen5mutoff0,1,4.026879252055598
lang1293gen1mutoff64gen2mutoff11gen4mutoff0gen5mutoff0gen10rcoff184,1,4.026879252055598
lang1293gen1mutoff64gen2mutoff9,1,4.026879252055598
lang1293gen1mutoff64gen2mutoff9gen3mutoff0,1,4.026879252055598
lang1293gen1mutoff64gen2mutoff9gen3mutoff0gen8rcoff65,1,4.026879252055598
lang1293gen1mutoff64gen2mutoff9gen3mutoff0gen8rcoff65gen15rcoff62,1,4.026879252055598
lang1293gen1mutoff64gen2mutoff9gen3mutoff1,1,4.026879252055598
lang1293gen1mutoff64gen2mutoff9gen3mutoff1gen4rcoff157,1,4.026879252055598
lang1293gen1mutoff64gen2mutoff9gen3mutoff1gen6rcoff332,1,4.026879252055598
lang1293gen1mutoff64gen2mutoff9gen3mutoff1gen9rcoff88,1,4.026879252055598
lang1293gen1mutoff64gen2mutoff9gen4mutoff0,1,4.026879252055598
lang1293gen1mutoff64gen2mutoff9gen4mutoff0gen5mutoff0,1,4.026879252055598
lang1293gen1mutoff64gen2mutoff9gen4mutoff0gen5mutoff0gen6rcoff513,1,4.026879252055598
