"LANG","complexityoflanguages","costoflanguages","RSAcostoflanguages","type","minimal"
"fl7633",1,5.4421768707483,4.28164000080908,"artificial",0.126043418846407
"fl7637",7,2.79340446168768,2.15799294943394,"artificial",1.50552799299393
"fl7652",2,5.4421768707483,4.28164000080908,"artificial",1.10790410266257
"fl7653",4,3.37434094903339,2.81175559939075,"artificial",1.5813304427208
"fl7664",5,3.59147025813693,2.75398588051206,"artificial",2.03997316798785
"fl7674",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl7687",8,3.47931138628813,2.26264209530673,"artificial",2.26606559331557
"fl7747",6,2.94027565084227,2.26819236138359,"artificial",1.54845962424265
"fl7800",2,6,4.52119309262167,"artificial",1.2058668817113
"fl7806",2,6,4.52119309262167,"artificial",1.2058668817113
"fl7847",4,3.37434094903339,2.81175559939075,"artificial",1.5813304427208
"fl7855",3,5.54272517321016,4.26329716313512,"artificial",2.10753452699531
"fl7863",6,3.20534223706177,2.62567318439809,"artificial",1.81153326882651
"fl7914",9,3.39022954679223,2.77786741374168,"artificial",2.23646790308199
"fl7922",3,4.98701298701299,3.32857130180928,"artificial",1.97246466246449
"fl7930",8,1.60535117056856,1.49094725870154,"artificial",0.39621892518942
"fl8001",8,2.65193370165746,2.32375285790683,"artificial",1.44054173191305
"fl8030",9,2.30769230769231,1.6611126484535,"artificial",1.15539132468632
"fl8077",5,2.59225922592259,2.15482177879988,"artificial",1.05769941308485
"fl808",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl8136",10,2.19931271477663,2.02328530035888,"artificial",1.09361805851684
"fl8143",3,2.63013698630137,2.15236595657926,"artificial",0.500031376571506
"fl8206",4,7.43034055727554,5.89259245182623,"artificial",3.36988724206672
"fl8257",7,1.95121951219512,1.70342027630926,"artificial",0.666531771216188
"fl8282",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl8336",1,5.88235294117647,4.27822439706397,"artificial",0.199710049106932
"fl8345",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl8407",8,3.47931138628813,2.26264209530673,"artificial",2.26606559331557
"fl8462",9,3.44497607655503,2.37453642056726,"artificial",2.29113316434564
"fl8515",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl8544",2,5.4421768707483,4.28164000080908,"artificial",1.10790410266257
"fl8546",6,3.97022332506204,2.91614615449081,"artificial",2.57036858233821
"fl8604",4,3.15789473684211,2.57376983684739,"artificial",1.37589364465251
"fl8628",7,3.53699723672091,2.34536901687008,"artificial",2.24620890785725
"fl8674",4,7.43034055727554,5.89259245182623,"artificial",3.36988724206672
"fl8681",4,7.43034055727554,5.89259245182623,"artificial",3.36988724206672
"fl8682",7,2.79340446168768,2.15799294943394,"artificial",1.50552799299393
"fl8733",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl8758",1,5.88235294117647,4.27822439706397,"artificial",0.199710049106932
"fl8806",9,2.58064516129032,2.27168355899815,"artificial",1.4279622684539
"fl8824",6,3.72694920737625,2.94927102097438,"artificial",2.32906278225132
"fl8851",5,3.53482663393679,3.00156121013968,"artificial",1.98437119110692
"fl8896",2,5.4421768707483,4.28164000080908,"artificial",1.10790410266257
"fl8906",2,5.4421768707483,4.28164000080908,"artificial",1.10790410266257
"fl8920",1,5.88235294117647,4.27822439706397,"artificial",0.199710049106932
"fl8960",2,5.4421768707483,4.28164000080908,"artificial",1.10790410266257
"fl9000",4,7.43034055727554,5.89259245182623,"artificial",3.36988724206672
"fl9020",6,2.30769230769231,1.65388909172743,"artificial",0.920459788436768
"fl9033",4,7.43034055727554,5.89259245182623,"artificial",3.36988724206672
"fl9061",7,2.16606498194946,2.01293137025785,"artificial",0.880557461551392
"fl9070",7,3.49302607640995,2.39884143322796,"artificial",2.20242138354297
"fl9140",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl9169",4,3.15789473684211,2.57376983684739,"artificial",1.37589364465251
"fl9195",1,5.88235294117647,4.27822439706397,"artificial",0.199710049106932
"fl9248",1,5.88235294117647,4.27822439706397,"artificial",0.199710049106932
"fl9259",6,3.35566559860181,3.15736705857853,"artificial",1.96069918002736
"fl926",6,3.51648351648352,2.70893487528937,"artificial",2.12026554159252
"fl9271",7,4.13971539456662,3.06202791476638,"artificial",2.84648470718512
"fl9286",7,3.53482663393679,3.00156121013968,"artificial",2.24404731201405
"fl9287",4,7.43034055727554,5.89259245182623,"artificial",3.36988724206672
"fl9298",1,5.4421768707483,4.28164000080908,"artificial",0.126043418846407
"fl9315",7,3.62492133417244,2.94756479445666,"artificial",2.333782218664
"fl9341",6,3.58990339669679,3.07452817540031,"artificial",2.19310689518653
"fl9346",6,2.21709006928407,2.0135430520119,"artificial",0.83049719926014
"fl9380",7,2.66666666666667,2.15102291949926,"artificial",1.379283980162
"fl9434",9,2.2438644331905,2.04718829484967,"artificial",1.09163328711273
"fl9442",4,3.37434094903339,2.81175559939075,"artificial",1.5813304427208
"fl9447",7,3.49302607640995,2.39884143322796,"artificial",2.20242138354297
"fl9466",3,5.54272517321016,4.26329716313512,"artificial",2.10753452699531
"fl9498",3,3.70656370656371,2.9850339798689,"artificial",1.37553134224388
"fl9506",10,2.32445520581114,1.7598654079544,"artificial",1.2186356805429
"fl9521",4,4.07643312101911,3.29785377770023,"artificial",2.23838839652046
"fl9522",4,7.43034055727554,5.89259245182623,"artificial",3.36988724206672
"fl957",4,7.43034055727554,5.89259245182623,"artificial",3.36988724206672
"fl96",4,2.92237442922375,2.50088248167968,"artificial",1.1513475566134
"fl9607",2,5.4421768707483,4.28164000080908,"artificial",1.10790410266257
"fl9620",5,2.7080394922426,2.23832130769617,"artificial",1.17165595852604
"fl9664",3,5.54272517321016,4.26329716313512,"artificial",2.10753452699531
"fl9708",2,6,4.52119309262167,"artificial",1.2058668817113
"fl9713",2,6,4.52119309262167,"artificial",1.2058668817113
"fl9723",5,2.5945945945946,2.15431690558186,"artificial",1.0599989250088
"fl9801",5,3.49726775956284,2.86252354048964,"artificial",1.94749619925871
"fl9805",1,5.4421768707483,4.28164000080908,"artificial",0.126043418846407
"fl9810",7,1.6452442159383,1.53270742691398,"artificial",0.36163824151439
"fl9813",2,3.64326375711575,2.98556974622657,"artificial",0.529737119912327
"fl9818",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl9852",4,2.90030211480363,2.52761451635997,"artificial",1.13025828343637
"fl987",2,6.77966101694915,4.84323338273858,"artificial",1.3110877509031
"fl9871",2,6,4.52119309262167,"artificial",1.2058668817113
"fl9876",4,7.43034055727554,5.89259245182623,"artificial",3.36988724206672
"fl9893",5,2.65193370165746,2.11513989866814,"artificial",1.11644083422752
"fl9928",1,5.88235294117647,4.27822439706397,"artificial",0.199710049106932
"fl9969",2,6,4.52119309262167,"artificial",1.2058668817113
"fl9971",6,4.82412060301508,3.70706562338492,"artificial",3.41695577791005
"fl9973",9,3.47092497740283,2.28507256814326,"artificial",2.31703992483573
"fl9996",8,2.3955084217093,2.27789000482199,"artificial",1.18466160147601
