"LANG","complexityoflanguages","costoflanguages","RSAcostoflanguages","type","minimal"
"fl5179",3,5.37313432835821,4.10282579575174,"Not Haspel-ok",2.07065411855467
"fl5181",11,3.32883837410904,2.61251426598309,"Not Haspel-ok",2.26039402881
"fl5182",2,9.6,8.7527352297593,"Not Haspel-ok",1.53290316084072
"fl5183",5,3.17880794701987,2.25388502986156,"Not Haspel-ok",1.63465811510492
"fl5184",20,3.21242136260206,2.12032508522738,"Not Haspel-ok",2.3153895972296
"fl5185",7,2.87856071964018,1.83991520624521,"Not Haspel-ok",1.59035332821941
"fl5186",2,4.70588235294118,3.64584109017798,"Not Haspel-ok",0.933791281517855
"fl5187",17,3.05286868954552,1.9018373594215,"Not Haspel-ok",2.11860463292721
"fl5188",5,2.70422535211268,1.9964226450876,"Not Haspel-ok",1.16790243969014
"fl5189",18,3.10344827586207,2.42058808779414,"Not Haspel-ok",2.18288366209803
"fl5190",10,2.53688614842546,1.94704245708014,"Not Haspel-ok",1.43090463873571
"fl5191",15,2.7866473149492,1.99096008202563,"Not Haspel-ok",1.81967833628397
"fl5192",16,4.76637060738126,2.49526579200266,"Not Haspel-ok",3.81649473076071
"fl5193",12,3.62568191355434,3.01210237541854,"Not Haspel-ok",2.58893462200584
"fl5195",8,4.57142857142857,3.71130431236812,"Not Haspel-ok",3.35566319103417
"fl5196",21,3.49154391707583,2.46381584799676,"Not Haspel-ok",2.60386832826691
"fl5197",20,3.75040694519805,2.78251590167648,"Not Haspel-ok",2.85332842768524
"fl5198",15,4.19003557165616,2.7075435898386,"Not Haspel-ok",3.22298484747199
"fl5200",21,2.90989921442825,2.11929124306084,"Not Haspel-ok",2.02222741654998
"fl5201",15,2.95384615384615,2.10498447576394,"Not Haspel-ok",1.98686137675378
"fl5202",7,2.16216216216216,1.88200800599028,"Not Haspel-ok",0.876670808385503
"fl5204",9,2.05787781350482,1.81477767761938,"Not Haspel-ok",0.905906251262746
"fl5205",7,6.07594936708861,5.14814621813405,"Not Haspel-ok",4.77423216312285
"fl5206",11,3.03078137332281,1.95317336803406,"Not Haspel-ok",1.96256069375998
"fl5207",2,4.19213973799127,3.68451044145745,"Not Haspel-ok",0.767026824915523
"fl5209",9,3.55885078776645,2.30150872416664,"Not Haspel-ok",2.40482970186026
"fl5210",9,2.90909090909091,1.93358871646086,"Not Haspel-ok",1.75599982696899
"fl5211",3,3.05732484076433,3.05732484076433,"Not Haspel-ok",0.86771673260573
"fl5212",23,2.99086125726946,2.22417702777515,"Not Haspel-ok",2.12115120948332
"fl5213",20,3.67562600505399,3.15057025912797,"Not Haspel-ok",2.77855290284999
"fl5214",12,3.45116836428999,2.17788456171154,"Not Haspel-ok",2.41454080456964
"fl5215",10,3.6864,2.71939178202649,"Not Haspel-ok",2.57938570123831
"fl5216",13,2.77523488316069,2.04987930468355,"Not Haspel-ok",1.76570656957392
"fl5217",10,4.35220632681846,2.37501559434289,"Not Haspel-ok",3.24459903608858
"fl5218",18,2.80884265279584,2.15303827019333,"Not Haspel-ok",1.88827920034336
"fl5219",25,3.60567894433733,2.54948671931302,"Not Haspel-ok",2.74950650921008
"fl5221",9,4.05633802816902,3.72793104202674,"Not Haspel-ok",2.90162322561736
"fl5223",11,3.5302770286835,2.09834454268026,"Not Haspel-ok",2.461712181625
"fl5224",3,7.64940239043825,5.70265536990581,"Not Haspel-ok",2.39538322188222
"fl5225",7,3.6,3.00318451451764,"Not Haspel-ok",2.30895760438069
"fl5226",15,3.31988472622478,2.46062922488073,"Not Haspel-ok",2.35287320064707
"fl5227",10,3.18349299926308,2.76479650302419,"Not Haspel-ok",2.07691902089443
"fl5228",19,3.26530612244898,2.72589780700295,"Not Haspel-ok",2.35720208384385
"fl5229",2,4.70588235294118,3.64584109017798,"Not Haspel-ok",0.933791281517855
"fl5230",4,5.37313432835821,4.10282579575174,"Not Haspel-ok",3.04016245410108
"fl5231",22,3.55007704160247,3.03432227958621,"Not Haspel-ok",2.67174186717354
"fl5233",24,3.19201995012469,2.17425314203395,"Not Haspel-ok",2.32902123674225
"fl5234",15,2.39800166527893,1.62348696084232,"Not Haspel-ok",1.43108367208154
"fl5235",1,5.88235294117647,4.27822439706397,"Not Haspel-ok",0.199710049106932
"fl5236",3,6.79245283018868,5.19024788330103,"Not Haspel-ok",2.3055057168981
"fl5238",23,3.48419409864625,2.50271245629809,"Not Haspel-ok",2.61419400028899
"fl5239",21,2.7900668453515,2.28441310910415,"Not Haspel-ok",1.90239611648064
"fl5240",12,3.76577244099636,2.23818748983087,"Not Haspel-ok",2.72894011160354
"fl5241",12,3.44992812649737,2.26173041663258,"Not Haspel-ok",2.41330147963886
"fl5244",11,3.27365728900256,2.71551380339566,"Not Haspel-ok",2.2052497934543
"fl5245",1,5.88235294117647,4.27822439706397,"Not Haspel-ok",0.199710049106932
"fl5246",18,3.77945316037086,2.92288599468261,"Not Haspel-ok",2.85888678655063
